image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss,caption_loss,fc_loss
sonicdrivein_1907,"i, honey and cinnamon salt in a  food tooth sauce pork. the now.0 1 free. soays  1 to to. ",3,1,0.026031846,0.44051763,0.13483257878266341,1.9000788267213607e-308,1.9000788267213607e-308,1.9000788267213607e-308,17.625,5.46875,1.2109375
sonicdrivein_1413,it you say you �� in��🚒  they is was so fire? #    v ,1,1,0.068732716,0.44051763,0.07692307692307693,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,17.75,4.4375,1.328125
sonicdrivein_996,ye  going with the  flavored ice!flavored endings! so with the@ opice.. �� 🤒 � ,2,1,0.28405413,0.44051763,0.07142857142857141,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,17.75,5.34375,1.2421875
sonicdrivein_1893,1 ares a better you hog can predict a .  on the! get your � off offurgers and ,4,1,0.06700505,0.44051763,0.1491398861357283,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,16.75,4.71875,1.203125
sonicdrivein_697,"it the  day!,  i) if) ",1,1,0.18153557,0.44051763,0.13406400920712788,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,8.8125,5.28125,0.3515625
sonicdrivein_1712,it can what is even fun than a of pizza? a''02 off for.  your's best hour!� ! the!,1,1,0.04438193,0.44051763,0.05255330382815362,2.1048296854718573e-308,2.1048296854718573e-308,2.1048296854718573e-308,17.25,4.6875,1.2578125
sonicdrivein_2083,a along guy who get to you to you us  of ofy. like little faster.   on! ,6,1,0.029340016,0.44051763,0.18290390723666045,1.627898810444522e-308,1.627898810444522e-308,1.627898810444522e-308,18.375,5.53125,1.28125
sonicdrivein_1762,you grey your desk with this  bath of tea teas  tea soup. � �  your# isome    ’ n the onan,4,1,0.0948721,0.44051763,0.19024588490014283,2.1165557258994466e-308,2.1165557258994466e-308,2.1165557258994466e-308,17.625,5.375,1.2265625
sonicdrivein_2126,i the of this with is kids buds with a ton. you’re make to hug of your pizza!! burrito!  the the the the the the the the the the the the the the the the,7,1,0.06561523,0.44051763,0.14285714285714285,0.0588235294117647,2.2250738585072626e-308,2.2250738585072626e-308,18.0,4.5625,1.34375
sonicdrivein_1443,this turn  over good? �️  add a  flavoredflavored cupcakes! ’t forget them! your rest!’ came inanan,1,1,0.08296464,0.44051763,0.05181431988627502,1.844651018804537e-308,1.844651018804537e-308,1.844651018804537e-308,17.5,4.65625,1.28125
sonicdrivein_1272,i like this  is a with  '' isome   ,1,1,0.08445477,0.44051763,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,17.25,5.75,1.1484375
sonicdrivein_617,"i  menu ideas got a little lot more   this' ob  s anteabacks   up mac, with mango cheese and   a with a signature cheese and! a and   that in over long! drive!!� ",12,1,0.053372215,0.44051763,0.15835502624973724,0.0233762181606755,1.5604143582024534e-308,1.5604143582024534e-308,17.625,5.5,1.2109375
sonicdrivein_1786,"this dog dog day  coming to be here� 
 your friends- with let tweet a own hot�  a #  discount key!! *
 nationalboom#boom  #toast� #taghotdogday #tagbox ",7,1,0.132942,0.44051763,0.20451450935189075,0.07101198241385095,1.8960828685180466e-308,1.8960828685180466e-308,17.125,4.03125,1.3125
sonicdrivein_1747,itip!!! now! - balls wings! back the the corner! ,2,1,0.20775996,0.44051763,0.06375038008193697,1.2766437377119805e-308,1.2766437377119805e-308,1.2766437377119805e-308,18.0,5.3125,1.265625
sonicdrivein_2099,"a guys we,  we to the3 ofarscil forc for this course year# this!   boom is be giving to give you a for,  the the the the the the the the the the",16,1,0.06373035,0.44051763,0.1875,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,19.0,5.9375,1.296875
sonicdrivein_1764,"the the new# 0 , you  goals the favorite in   extra  lin ��",3,1,0.05052507,0.44051763,0.06107097367830394,1.7665365515873297e-308,1.7665365515873297e-308,1.7665365515873297e-308,18.0,5.5,1.2578125
sonicdrivein_1239,i new have to help!! than ever!�  s why we’re here up# 0 for the to the# achesx  ip!! our$theor     voice will make kids to make with their students and the learning. help to work. home. ,14,1,0.033047773,0.44051763,0.2596002610238016,0.06675435283469185,0.02290590538445308,1.7328892633971685e-308,16.875,4.03125,1.28125
sonicdrivein_903,i me up for a  duty! i� ��# adopttroueseballday ,3,1,0.17749599,0.44051763,0.3333333333333333,0.25,0.14285714285714285,2.2250738585072626e-308,17.0,4.40625,1.265625
sonicdrivein_1407,me’ s a  it’s a. it’. it�  it what best! this - your.012 # et  prise ,3,1,0.122836135,0.44051763,0.1875,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,17.0,4.40625,1.2578125
sonicdrivein_810,"yes ism a first before christmas and and i i the house,thru,��",4,1,0.059884794,0.44051763,0.25,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,16.875,4.25,1.265625
sonicdrivein_1842,a your to and!  by the thes   & honey... we is is is the own thing.  it look2 your  us@02 a!! 1:! #shakeucksreshare aa,7,1,0.19017239,0.44051763,0.16225016313987603,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,17.75,5.1875,1.2578125
sonicdrivein_894,"i said help this �  a post!, get!  of!!.com  ",1,1,0.30693504,0.44051763,0.08897082254631197,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,19.25,6.375,1.28125
sonicdrivein_1667,"you you’ is is’t the thing,, it' now!  it the' this get the delicious cake! delicious, savory,,� �  the thean theananan",2,1,0.042551365,0.44051763,0.08255979997620778,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,17.0,4.9375,1.2109375
sonicdrivein_1996,i me kidsie a! fun kids buds will  if fun! </  # ush #health #healthieslush #health #food� ,0,1,0.26946026,0.44051763,0.0,0.0,0.0,0.0,16.5,4.34375,1.2109375
sonicdrivein_1199,when is s a  way i in my head  ��♋ � ,1,1,0.11290257,0.44051763,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,7.40625,3.984375,0.341796875
sonicdrivein_485,"what you werere on still the mood for some, here about of you like like? to try?? a",6,1,0.03987425,0.44051763,0.2777777777777778,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,16.5,3.8125,1.265625
sonicdrivein_1386,here fur   know what you go it? the long  �  /thethethe_unicorn  ,2,1,0.056537274,0.44051763,0.15159143965003283,1.8551618224632315e-308,1.8551618224632315e-308,1.8551618224632315e-308,17.625,5.53125,1.2109375
sonicdrivein_1496,iratulations on your birthday victory  but</ ushistar aza  i’’t wait to see you new wave to home  thruin. ,5,1,0.055049498,0.44051763,0.2222222222222222,0.11764705882352941,2.2250738585072626e-308,2.2250738585072626e-308,18.125,4.5,1.359375
sonicdrivein_812,"we be a best part to the life   is'0 get your, the thean the the your the thean the the thean,",9,1,0.076220684,0.44051763,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,16.5,4.84375,1.1640625
sonicdrivein_1211,"when the'   + your   the ways, save with you  out new featuresa app set  on  appa app section. ",5,1,0.044072673,0.44051763,0.21040698011026845,1.6854158559269373e-308,1.6854158559269373e-308,1.6854158559269373e-308,16.75,4.71875,1.203125
sonicdrivein_2163,"theratulations on all,1900 and the theka  theazawa   in the2 -  !! :3 0 ",1,1,0.19200104,0.44051763,0.06107097367830394,1.7665365515873297e-308,1.7665365515873297e-308,1.7665365515873297e-308,17.25,6.0,1.125
sonicdrivein_1694,"a the the  hour  a� hour!! 1:4pm.  about a lot! a10000 words!
a",5,1,0.20148705,0.44051763,0.14545688921462768,0.052526098883059986,1.402493394168772e-308,1.402493394168772e-308,17.0,3.9375,1.3125
sonicdrivein_779,"no’t eat on it.. but the's the a to a little time.  a can scoopog ando and and cone and it's gone late.  stuf oreo® waffle only thing trademark of thelez international limited., with license from
  the,, the the",14,1,0.06392548,0.44051763,0.3589743589743589,0.07894736842105263,0.02702702702702703,2.2250738585072626e-308,16.25,3.796875,1.2421875
sonicdrivein_1431,"a you’’t already it new cream yet recipe yet your ice cream, you’ to, it know.1.
’re delicious",2,1,0.044409573,0.44051763,0.09405352498784599,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,15.625,3.5,1.2109375
sonicdrivein_1819,"a know you  you    acks it mefor-order-urgers. � off.  be it you.  10
 a-serveina fries fries.urgers..  on:.   for2/55/2018..  restaurants",2,1,0.052175485,0.44051763,0.020408426489280256,8.627948692167284e-309,8.627948692167284e-309,8.627948692167284e-309,17.75,4.875,1.28125
sonicdrivein_1346,"the just the!! but sure the, �️",0,1,0.11065337,0.44051763,0.0,0.0,0.0,0.0,9.25,5.65625,0.357421875
sonicdrivein_1221,"bear’ re not happy of you you you people! the  nightters! we of!  we’ so a blast year, we’ like need bit help was due order! ’re so out$ 00 to b card to all favorite up! they know they deservell the gonnakingin!",12,1,0.03248601,0.44051763,0.1546948024226362,1.6445462799394237e-308,1.6445462799394237e-308,1.6445462799394237e-308,16.75,4.25,1.2578125
sonicdrivein_1411,"i lives viral is be you feel� 
,, the#011  a’s got like the day of heart!
# ingsight
prise
 your your the the the your      the the the, the the the the the the the your your",15,1,0.06409585,0.44051763,0.08108108108108107,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,17.25,4.3125,1.296875
sonicdrivein_1116,"the��, is  the favorite!  video! just and! easy delivery! � to the channel! ",0,1,0.20923693,0.44051763,0.0,0.0,0.0,0.0,18.5,5.90625,1.265625
sonicdrivein_1793,"1 your coffee hat and,  can ice and and go us@wdayappy many to! your chance to win the on wishethoons!.  team. the set to a next day
:1�🇸 #�everof7une ",10,1,0.09109131,0.44051763,0.2413793103448276,0.03571428571428572,2.2250738585072626e-308,2.2250738585072626e-308,17.125,4.65625,1.2421875
sonicdrivein_572,this is a  that say rid little.� ,3,1,0.10890552,0.44051763,0.32206169703226534,0.12524621551254767,1.6720924800836196e-308,1.6720924800836196e-308,6.6875,3.5625,0.314453125
sonicdrivein_1522,"when  s not a. out  i      are just of a    on . 059.... the local burger.  the the, the and the and the the the the the the the the the and",4,1,0.28245577,0.44051763,0.12500000000000003,0.03225806451612903,2.2250738585072626e-308,2.2250738585072626e-308,18.375,5.09375,1.328125
sonicdrivein_1753,the first thingo is on i of the time.  by the the and the30% off dogs! day long ,6,1,0.03189114,0.44051763,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,17.5,4.71875,1.28125
sonicdrivein_1976,i you can a first  food can a perfect dog. </ it  ,2,1,0.08478582,0.44051763,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,17.25,4.75,1.2421875
sonicdrivein_262,you i  massage” a the”  “ ! you day time! and matter what you doing!,2,1,0.04279569,0.44051763,0.10916410041039759,0.058480768076998695,1.8217363958297824e-308,1.8217363958297824e-308,18.5,4.875,1.359375
sonicdrivein_1147,it new of everyone s make your down your spine  it�  up friends from the strawberry way christmas kit mixaire kit!  your  we it pic! � ,5,1,0.11821107,0.44051763,0.15384615384615385,0.04000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,18.875,6.28125,1.265625
sonicdrivein_1405,icing the  !tail ie ’ s a with  help�   rot coffee!  of the most’s most drinks peppers!  it ! see us friends  # pec! #  up*  your on by  you for more flavors,8,1,0.055412862,0.44051763,0.10696561642666279,0.0137885364924995,9.8177638708909e-309,9.8177638708909e-309,17.5,5.0625,1.2421875
sonicdrivein_1760,when me and you the the. a of theiña coladas and mango daiquiri.  the of the best adventures adventures cocktails drinks..��️ the thean the the the the thean the the the the theananan the the the the thean the the,5,1,0.18205276,0.44051763,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,17.5,4.71875,1.28125
sonicdrivein_51,when bestyan m department at is over the a idea:,1,1,0.041368473,0.44051763,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,8.125,4.8125,0.330078125
sonicdrivein_333,"a only, the own fix a the restaurant-thru,",2,1,0.12384381,0.44051763,0.11031211282307446,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,17.25,4.6875,1.265625
sonicdrivein_1129,in  dip is the the  out art  ��  do you you have? add?  the the the the the the the the the the that the the the the the the the the the,2,1,0.28376502,0.44051763,0.060606060606060615,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,17.0,4.1875,1.28125
sonicdrivein_1797,"i the other day of the year, we for the to  in just time. all.  to the foods the� of. inin-order.urgers. and day long.  dayron urgers    free included.  toon available.  be combined. other add. ",17,1,0.032198075,0.44051763,0.24250936283846322,0.053541028159141225,0.036809456859409596,0.01899842934679205,17.5,4.25,1.328125
sonicdrivein_1688,this0%  chips  a creamcream beer. a! a to! a part.  your!’ re listening to the ,2,1,0.19443184,0.44051763,0.08937600613808525,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,17.5,4.96875,1.2578125
sonicdrivein_1448,it at that   it say this to let at but ,4,1,0.04478781,0.44051763,0.3,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,17.625,5.1875,1.2421875
sonicdrivein_1848,"i the your kids, and are s the man new again. the the,, potato,, and’ll be the the 9!  by the a! the’re $02 off. $03.. the  #   ams as #",10,1,0.046517104,0.44051763,0.10981225260248076,1.893637887724214e-308,1.893637887724214e-308,1.893637887724214e-308,16.75,4.125,1.265625
sonicdrivein_1433,if� if��’ got on back to more   are cream sandwiches bombs are the best deal!  by our@ b to check out new ice � ,10,1,0.07385535,0.44051763,0.3333333333333333,0.043478260869565216,2.2250738585072626e-308,2.2250738585072626e-308,17.0,4.46875,1.2578125
sonicdrivein_1586,"i i is the i make it in �� a eat, have happy! a! the, #0% for dogs and a",3,1,0.07817863,0.44051763,0.1426844136751071,2.1165557258994466e-308,2.1165557258994466e-308,2.1165557258994466e-308,17.25,4.4375,1.28125
sonicdrivein_1475,"i is� is the� the the�just �   this your� of of and aaa for you order your! the. ’s the good!


 out our full list at youtube channeltv channel and we@thevin_arris is it   we
",10,1,0.035988286,0.44051763,0.2570337931215275,0.02942474399371022,2.1605835455712157e-308,2.1605835455712157e-308,18.0,4.3125,1.3671875
sonicdrivein_1154,"this all to to the to the out favorite the. we of art. we�� is are the favorite? ��

 the to the the the the the the,,",7,1,0.106869325,0.44051763,0.14814814814814814,0.03846153846153846,2.2250738585072626e-308,2.2250738585072626e-308,18.875,5.40625,1.34375
sonicdrivein_1503,"a  part of the year is when dayup! �🍊�! who’ shows your food! � # annyd pic 0,- the the the",7,1,0.25370944,0.44051763,0.23809523809523808,0.05000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,17.125,4.65625,1.2421875
sonicdrivein_2096,i many of have you eat this?? how many times will you try? how,9,1,0.14879717,0.44051763,0.6428571428571429,0.38461538461538464,0.25,0.0909090909090909,16.125,2.484375,1.3671875
sonicdrivein_499,"this can re not to love to do this than that.
",5,1,0.036631808,0.44051763,0.45454545454545453,0.2,2.2250738585072626e-308,2.2250738585072626e-308,15.5,2.28125,1.328125
sonicdrivein_1596,this your hand if you want this or ranch to make your down your food dog.�‍,8,1,0.041136466,0.44051763,0.4109932149808957,0.18788261256269517,0.13420186611621082,0.07226254329334429,17.0,4.4375,1.2578125
sonicdrivein_1641,"yes:  can make t eat a about you a  screwdriver.  than: you’re making theche.! you day.(0 .  meals.  one  and and get your! 
why-useron urgers are 
 cheese on no free included.
 a",9,1,0.04175616,0.44051763,0.08320262064020248,9.87370539444327e-309,9.87370539444327e-309,9.87370539444327e-309,16.75,4.96875,1.171875
sonicdrivein_1929,what’ t be out chance one of andacks your a20 10 of chicken  the end starts ,1,1,0.044614077,0.44051763,0.0625,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,17.5,5.125,1.2421875
sonicdrivein_1994,"i  from you for can to stop  was! ``   #justbar#a #justcream #ice�
",1,1,0.12585774,0.44051763,0.0649000652559504,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,16.625,4.03125,1.265625
sonicdrivein_1644,"the cream is ice know  ’ know, a cream!ob!  a'0% of scoop cream andushes and and at day long the ",4,1,0.04054757,0.44051763,0.18096748360719192,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,17.25,4.65625,1.265625
sonicdrivein_2129,"a is me .  to this  of a in but, i  sale is a full call.
 out the full'cardog -challenge..!
 the the the the the your   the the the the the the the the  your the the your your",23,1,0.12247981,0.44051763,0.1794871794871795,0.05263157894736841,2.2250738585072626e-308,2.2250738585072626e-308,18.75,5.625,1.3125
sonicdrivein_1420,you up  usual barbecue with this margarita  from  this this new hot ie or the a cherry bull to to iceh your mix-to drink colaade.. ,11,1,0.03767991,0.44051763,0.36924653855465434,2.0540020507056384e-308,2.0540020507056384e-308,2.0540020507056384e-308,18.25,5.375,1.28125
sonicdrivein_2217,"i  the day to  a for pizza! salad day long  bbq, bbq bbq  on  a size  for your it discount",4,1,0.07669611,0.44051763,0.13572561270539393,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,17.75,5.1875,1.265625
sonicdrivein_2020,"i can, can to to to your bag,,, mindoreirl, us $- -!  ",1,1,0.23314562,0.44051763,0.042784759919382666,1.142391010069532e-308,1.142391010069532e-308,1.142391010069532e-308,17.25,5.84375,1.140625
sonicdrivein_1689,"i the 29,  your kids a hug to celebrate!  your a other hug200 soda dog. the' a in.. ",6,1,0.04599874,0.44051763,0.16832558408821477,1.6854158559269373e-308,1.6854158559269373e-308,1.6854158559269373e-308,17.875,4.46875,1.34375
sonicdrivein_1140,i’s what few theme with a pineapple! �� the app  app  now me  below the! get it own or treat more even moreier! � ,6,1,0.030615246,0.44051763,0.22062422564614886,0.03836943054715632,1.9636207881546135e-308,1.9636207881546135e-308,19.25,6.03125,1.328125
sonicdrivein_1962,it   the  ’t like it i get!  your now</02 a! us103.. </ ushday#slatter#slimeway ,0,1,0.20313312,0.44051763,0.0,0.0,0.0,0.0,17.0,4.40625,1.265625
sonicdrivein_2013,iing with the mappingreading recipes combinations for a not way at the office waves! #  # am #taste #taste� #just� ,5,1,0.13984746,0.44051763,0.2,0.05263157894736841,2.2250738585072626e-308,2.2250738585072626e-308,16.25,3.734375,1.2578125
sonicdrivein_621,a most that you a of ideas house zone is�  the the the the the the the the the the the the the,14,1,0.22081044,0.44051763,0.08695652173913045,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,18.375,5.28125,1.3125
sonicdrivein_1569,"i the stop a look, and smell in the smell of the  ps  juicy mushroomss  cheeseon. 
� </  the the the  i the the the the the the the the the the the the the the the the the the the the the",31,1,0.48259908,0.44051763,0.11627906976744189,0.023809523809523808,2.2250738585072626e-308,2.2250738585072626e-308,17.5,4.28125,1.328125
sonicdrivein_1602,i i the a  two times of the and aare # the the the the the the the the the the the the the the the thety the the the the the the the the the the the the the the the the the the the the the the the the is,42,1,0.58231837,0.44051763,0.03846153846153846,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,18.125,4.90625,1.328125
sonicdrivein_1572,"what back deal!  wall are the! i course!, the the the the the",0,1,0.043134604,0.44051763,0.0,0.0,0.0,0.0,17.625,5.09375,1.2578125
sonicdrivein_1190,"it to eat started the! g are we a phone drink and
��",1,1,0.038443267,0.44051763,0.07692307692307693,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,18.375,6.125,1.2265625
sonicdrivein_1353,here: as  m not one dog. ,1,1,0.15051316,0.44051763,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,17.625,5.03125,1.265625
sonicdrivein_1647,"a know your heart because but you s time to get your urgers. just your, delicious, and theand,urgers. year long. and 12..  day..


 takeron-urgers are 
 need on
 day included.
 toon:.",8,1,0.038807265,0.44051763,0.10484342496068504,0.015494102210938674,9.997901319273777e-309,9.997901319273777e-309,17.25,4.375,1.28125
sonicdrivein_1567,what ares a need thing as a much ? right3 _      �� ,2,1,0.035220064,0.44051763,0.16666666666666669,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,17.25,5.0,1.2265625
sonicdrivein_999,"#  n a  fly a and  a sip of your thes soda-around flavor soda andinky! i
 ing bubbles* the a for everyone under# years and older. to the choking hazard.
 to offer! the’.in.
 the your the",12,1,0.053233523,0.44051763,0.21021321531261453,0.08108224019200846,0.027822337320787215,2.1048296854718573e-308,17.375,4.78125,1.2578125
sonicdrivein_1662,"i best rule, is are the$0% each! the long. so we’s not we can’ get for.  us few and",3,1,0.027775737,0.44051763,0.13483257878266341,1.9000788267213607e-308,1.9000788267213607e-308,1.9000788267213607e-308,17.375,4.34375,1.296875
sonicdrivein_950,for because up for some little more  now! ��,1,1,0.13076936,0.44051763,0.09942659075715217,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,17.5,4.5,1.296875
sonicdrivein_1928,"i s favorite, everyone! we is’re got to little. all.’s so a your extra and a leg.. </i it don’t have to pay) </0% off chips. ’  of,. </  #sndogs,,",7,1,0.062102083,0.44051763,0.16929634497812282,0.05837804999245614,1.8834843577582417e-308,1.8834843577582417e-308,17.5,3.765625,1.3671875
sonicdrivein_1849,"the all re not a new withoutclass sonic a3  ques bert.   we the end, we a look5sup. us@02 a..",4,1,0.1177255,0.44051763,0.15789473684210523,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,18.25,5.21875,1.296875
sonicdrivein_1931,"a first of your,, here a few away! our newie.er dog. a. the3.99 at #  #iceak #iceair #the�       is is is iston  that  ton is istonton is",8,1,0.08610105,0.44051763,0.14814814814814814,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,17.625,4.59375,1.296875
sonicdrivein_1441,this my this! this’ the �   you in the reason we’ you’ a special. ,2,1,0.0563278,0.44051763,0.1153025352864842,1.7958965995989704e-308,1.7958965995989704e-308,1.7958965995989704e-308,17.5,3.859375,1.3671875
sonicdrivein_1473,what. are the  is of   me friends birthday with! �🥤🥷  ,0,1,0.038475785,0.44051763,0.0,0.0,0.0,0.0,17.25,5.5625,1.1640625
sonicdrivein_1799,"i iss best day day of the, and here your to your the get up the� a onurgers. with real#00% organic grass.  noteience-urgers are   free included.  on:.  be combined with other add.  ends for17/0",13,1,0.040773872,0.44051763,0.24798300799870426,0.08516588153490855,0.04391365766643721,0.022665113634290173,16.625,4.09375,1.2578125
sonicdrivein_1012,"i up, a  for i bacon chicken and, and a thell that other.  n in this of it burgers.00% organic- burger.  it little taco- taco and a stir. queso dog. 

 a of the102 a. you get your. in-",10,1,0.045104947,0.44051763,0.13791059103033348,1.665818219241355e-308,1.665818219241355e-308,1.665818219241355e-308,17.625,5.03125,1.2578125
sonicdrivein_2164,"i summer! day,stth   the a few minutes we we  be time10 in we can enjoy a price on and the1 ' s a mucha",11,1,0.02797144,0.44051763,0.3596960464159268,0.0834077788790555,2.1342673863693166e-308,2.1342673863693166e-308,16.5,3.71875,1.28125
sonicdrivein_2088,"i know get get yourbob on roots on the mom at the2 elodeonyastic   the
atybie  are! ",1,1,0.033777274,0.44051763,0.0625,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,18.5,5.875,1.265625
sonicdrivein_696,you you please your few bit? a first?? ,1,1,0.08860064,0.44051763,0.09735009788392564,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,19.5,6.375,1.3125
sonicdrivein_1406,"# of s with ’ s  over2:11    of the    # iness  prise  the the the, the the, the the    the, the, the,, the the, the",10,1,0.2898851,0.44051763,0.07999999999999999,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,18.0,5.40625,1.265625
sonicdrivein_1088,"this with a dogs, happy best fun we’ have with � ",3,1,0.07729908,0.44051763,0.16601831205132045,2.031716533983919e-308,2.031716533983919e-308,2.031716533983919e-308,16.5,3.453125,1.296875
sonicdrivein_1231,this  be be the  if you  re the’s most  nightters  ackingqu.  get the you the“ aranank..,3,1,0.038397312,0.44051763,0.11031211282307446,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,19.0,5.96875,1.296875
sonicdrivein_1589,this  s a to believe this  sandwich like it when one  with.. 2 999. which a 300% vegan cotton burger.,3,1,0.039767317,0.44051763,0.15,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,16.5,4.53125,1.203125
sonicdrivein_1651,and: this is a a test ice. it eating the the 25th. a� off.. ice cream.ob. at day. ,6,1,0.03362882,0.44051763,0.21040698011026845,0.04455677225864508,1.6854158559269373e-308,1.6854158559269373e-308,17.375,5.28125,1.2109375
sonicdrivein_1671,# you the  york cream shopops up out theempty. the long. you can re be a reason to love them dog along even two20  both of them.  your friends. let’ll get you at the the’. </tags time offer   deductible included.   and ice,15,1,0.03527126,0.44051763,0.2271274261440744,0.05369241218415266,1.632750964265784e-308,1.632750964265784e-308,17.125,4.34375,1.28125
sonicdrivein_389,"the best tagline for end while you a latest dragon  up the sea lemonade 't haveclaim    thirst  lady. a future the.� ♀️  �  a on�  strawberry 👉 add strawberry � the  rise of the pink ladies  1, the tv ",12,1,0.29173765,0.44051763,0.1254195334497203,0.053633353119946166,0.033049741922561424,0.022645193539532822,18.0,5.40625,1.2578125
sonicdrivein_2144,you us for summer for  chi  the  to win a  you   the:www.ly/2-ands  get us youra,7,1,0.061411653,0.44051763,0.26812801841425576,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,17.5,5.0,1.2578125
sonicdrivein_2205,yesate the! cream!! these  ice cone!!  the for 1:–  of chocolate!! ,2,1,0.17709656,0.44051763,0.08022421231999709,9.8177638708909e-309,9.8177638708909e-309,9.8177638708909e-309,17.5,4.4375,1.3125
sonicdrivein_1126,"i hour! i planet, of are to be in!! so they took a a a. they� ��",3,1,0.054881573,0.44051763,0.15688407624754866,0.05556311033767348,1.9781123889553905e-308,1.9781123889553905e-308,17.5,4.8125,1.265625
sonicdrivein_708,you sure  a good. school school-in. saturday saturday day.�  iosmidt. fashion  #picporn #food - ,1,1,0.07591516,0.44051763,0.06191984998215582,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,17.25,5.03125,1.2265625
sonicdrivein_1845,areard..  is is. for by the thes  square square square..  it sip2drinkit. us@02 a off. 1: today #shakeucksreshare ####a,5,1,0.2611835,0.44051763,0.15351851632110208,1.622552677948798e-308,1.622552677948798e-308,1.622552677948798e-308,17.875,5.03125,1.28125
sonicdrivein_2085,". only of ofie the much i’ make to reaching to
 your what its up it! watching theare instagram./10/  it $022.
 it the video below the video. more info. ######",7,1,0.04478409,0.44051763,0.16929634497812282,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,16.625,4.0625,1.2578125
sonicdrivein_1705,what this!  know you the you  ice snack  to say???,1,1,0.03161439,0.44051763,0.09048374180359597,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,18.0,5.3125,1.265625
sonicdrivein_2131,"you uesday  the thes -!! the,0% anniversary bash 2019!  the to you want so kids is is the! ",5,1,0.047754448,0.44051763,0.1491398861357283,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,16.875,4.59375,1.2265625
sonicdrivein_763,"i christmas, inesday!  a you want d going to hug doseye o cone with cone from your! ",4,1,0.044878706,0.44051763,0.17647058823529413,0.0625,2.2250738585072626e-308,2.2250738585072626e-308,18.375,5.21875,1.3125
sonicdrivein_2022,i caneob  a shape tube. the happy and hungry little bit.  canre going going to be.  winlose! # � ,8,1,0.055254575,0.44051763,0.3495319136902663,0.10541438666849301,2.110993164779763e-308,2.110993164779763e-308,16.625,4.75,1.1875
