image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss
imgflip_123,"i at the i things i i say a i message would not, nt; i&quot; i t i got the to a aaaa",4,1,0.07648109,0.33078244,0.13043478260869565,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.8125
bokete_19968,"i, mom  to and and i  t know my net, my',m waiting net,,,,  losing, i  dot do.. night.   i do? ",5,1,0.060999952,0.33078244,0.16758001150890983,0.03528000242292838,1.491511611267286e-308,1.491511611267286e-308,4.875
bokete_74230,"i, my, i, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh,",29,1,0.8631317,0.33078244,0.549668410364574,0.5478341442565721,0.5458775937413701,0.5437861087078782,0.439453125
bokete_58417,"i was s just i you, you,, not not, it</ it, it  you' it, you  to take to the festival party   ve sure ,,,",5,1,0.042194303,0.33078244,0.16666666666666669,0.043478260869565216,2.2250738585072626e-308,2.2250738585072626e-308,6.21875
bokete_30668,"``, i boy  "", i dad  ""i is the way, the sem level,, aaa",3,1,0.13972582,0.33078244,0.13300896852914612,2.0716834517485276e-308,2.0716834517485276e-308,2.0716834517485276e-308,5.75
bokete_44351,"you  to the of the students, get a a,s, but i  came came to of i me. a. i the the",14,1,0.044337187,0.33078244,0.31783231827782554,0.04767484774167384,2.121601148366249e-308,2.121601148366249e-308,5.1875
bokete_109274,"i know like little but. i you go over, you wo like in but you go to the office care??,,",8,1,0.056150373,0.33078244,0.3499999999999999,0.10526315789473682,0.05555555555555554,2.2250738585072626e-308,4.21875
bokete_20053,"i though i  it the  mat, i hands s back. he''  .  n it to the. ",1,1,0.04408572,0.33078244,0.048675048941962805,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,6.1875
bokete_107848,it  that  i i i thought got the the after he  in good out that iaaa,4,1,0.031494282,0.33078244,0.1875,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.53125
bokete_75968,"i 't know about i got about the, i got't think about you get of me, i got't get about you get of the   you the your the that that that that the the that that that to to the to the the the the the the the the the your the the the",10,1,0.18054461,0.33078244,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.1875
bokete_15979,"it, i god, i, i, please me the words,, the, i",2,1,0.18947475,0.33078244,0.16601831205132045,2.031716533983919e-308,2.031716533983919e-308,2.031716533983919e-308,6.625
bokete_108491,"`` 't have want it, but i  i a hair  hair  and and this wall and me and.  the the",7,1,0.07650658,0.33078244,0.2378073561251785,0.05006470655266915,2.1165557258994466e-308,2.1165557258994466e-308,5.84375
bokete_43777,i i you going? i!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! i the the the,1,1,0.37550846,0.33078244,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2.5625
bokete_17578,"i i, i care late old old guy you the post, i ca you was when date date, heaaaaaaaaaaaaa",5,1,0.051024817,0.33078244,0.15789473684210523,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.375
bokete_63630,the next that son  to to a next time  and s great of the dog that that so i s good good. soaaa,4,1,0.04086045,0.33078244,0.17391304347826086,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.65625
bokete_30911,"i know n it, too know have it  you can do it, you can do it, you can do it, you can do it, you can do it, you can do it, you yous a mark you thing.",27,1,0.09119537,0.33078244,0.7105263157894737,0.6486486486486487,0.6388888888888888,0.6285714285714286,1.515625
imgflip_230,``     you  : the     of  i    to catch   sleeping        be  of them .. ....****:  ye  t know much  body).   ..,6,1,0.09350786,0.33078244,0.037392154805658766,3.32801224685312e-309,3.32801224685312e-309,3.32801224685312e-309,5.84375
bokete_97152,"`` days because i m here  i' n; 'gt; i'm just tolt;i&gt;lt;i&gt; i,lt;i&gt; i&lt;i&gt; i&lt;i&gt; i're been to come",2,1,0.50057924,0.33078244,0.07282377108110705,1.5393635584496405e-308,1.5393635584496405e-308,1.5393635584496405e-308,2.171875
bokete_30558,"me i i i the the of the cell,   i ve going to to the water! i the the the the the the the the",16,1,0.20110942,0.33078244,0.24,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,5.1875
imgflip_1522,i   in about me doctor  the roller and she left  to to me doctor  the corridor store ,6,1,0.03328967,0.33078244,0.2789429516405288,1.7585612308455557e-308,1.7585612308455557e-308,1.7585612308455557e-308,5.15625
bokete_43872,"i well, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no. no. no. no. no. no. no",30,1,0.7720047,0.33078244,0.5109052480467839,0.505796195566316,0.5003575267967858,0.4945562801092868,0.625
imgflip_64,i  that s going that the humans. i i i game i i this game? that i race?? Iaaaaa,8,1,0.06003265,0.33078244,0.09986626105436179,2.110993164779763e-308,2.110993164779763e-308,2.110993164779763e-308,5.625
imgflip_180,"and  to have a a of plans designs, i m hoping hoping here, to find of a  that a that,aa the,",5,1,0.062435433,0.33078244,0.2270230844841611,2.121601148366249e-308,2.121601148366249e-308,2.121601148366249e-308,5.21875
bokete_11696,"the ll not to tell to of the, the, but wass the a head of the and but it didll going one of the the the the the the the the the the the the the the the and the the the the the the the the the the the the the the the",42,1,0.17002156,0.33078244,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.4375
bokete_9622,"i  so  i   i, i myina, i was a little i i things things   not so. up. time.. i..  me the.,, the the the the the the the,,, the the, the the,,",9,1,0.21264733,0.33078244,0.0625,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,7.6875
bokete_83225,"when  a best when my,, i  out see with,, i the",4,1,0.14304492,0.33078244,0.18958470774514877,1.54674658298039e-308,1.54674658298039e-308,1.54674658298039e-308,5.875
bokete_30418,"when m not last who the,, the pen, if, ,, if,aaaaaaaaaaaaaaaaaaaaaaaaaaaa",1,1,0.15195565,0.33078244,0.057703310812752893,1.412335412826535e-308,1.412335412826535e-308,1.412335412826535e-308,4.84375
bokete_48274,i m going to show you a way way about my  i i m going to go you where little bit about this. and i'm going to tell you a little bit about it. and i'm going to tell you a little bit about it. ,33,1,0.12759782,0.33078244,0.7111111111111111,0.5454545454545454,0.4186046511627907,0.3571428571428572,1.0234375
bokete_91521,i ignore at the water things and the the and he didm not to see the ivory and and it it is like! ,8,1,0.03974714,0.33078244,0.21739130434782608,0.04545454545454546,2.2250738585072626e-308,2.2250738585072626e-308,5.0
bokete_94144,"i m sorry sorry that i m the sorry that i im trying sorry, i m going sorry that i m sorry sorry of you  you i m sorry say to  m sorry.. i m sorry busy. i'm too busy. i'm too busy. i",8,1,0.23222196,0.33078244,0.13329941539813528,0.06819970090137153,0.023274501101261714,2.1750743267490697e-308,2.84375
bokete_11569,"so , i m got that  of a     a little  a    a. '', i's it  i   the the the the the   the, the the the the the  the the the",17,1,0.088365205,0.33078244,0.13333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.53125
bokete_106597,"i but m had a boy chi  a,0 years  i  n you the at the that i t be the in ",5,1,0.040221374,0.33078244,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.40625
bokete_43875,"i s a like to predict at the future  time, see a that re not the side to  but that? i",5,1,0.039979316,0.33078244,0.19047619047619047,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.09375
bokete_55058,if saw it in into the sister and girlfriend and the stove and i came it in in  i `` i t you i. i good.  the,10,1,0.03827745,0.33078244,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.8125
bokete_50335,i i time dos do to do me today is that i's  day of an deal day and;,4,1,0.04249644,0.33078244,0.2222222222222222,0.0588235294117647,2.2250738585072626e-308,2.2250738585072626e-308,5.125
bokete_32234,"i m going to   you   you, i m going to be you to you, but m going to have you to you   m not to have it to you   m going to sell it to you   m going to sell it to you.'m going",22,1,0.2898428,0.33078244,0.27691178991537935,0.15455541762718847,0.07911765426153695,0.05403156876397646,1.6796875
bokete_88938,"when n tell up head? it, and s a  but when you have have the a you you s a with but  IIII theIIIII",2,1,0.08871071,0.33078244,0.041666666666666664,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.375
bokete_15349,"it ose you year  going than than you, `` i,, `` he, `` !,",2,1,0.16119745,0.33078244,0.07142857142857141,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.625
bokete_29269,"``, i, you, you, you, you, you, hey, hey, you, you, hey, hey, hey, hey, hey, hey, you, you, you, you, you, hey, hey, hey, hey,  the the the the the,,",12,1,0.36132663,0.33078244,0.3870967741935484,0.3,0.20689655172413796,0.14285714285714285,1.0546875
bokete_12084,"`` i do you do today ``  said said be you  i get out confirmation,: but",5,1,0.092234164,0.33078244,0.1875,0.06666666666666667,2.2250738585072626e-308,2.2250738585072626e-308,5.53125
bokete_111299,"``,,: you: too  i: too to  everyone! aaaaaa",0,1,0.17027566,0.33078244,0.0,0.0,0.0,0.0,7.53125
bokete_80499,"`` s a you little, you it but`` i' to fish, it nice ship. butItIta",2,1,0.049509227,0.33078244,0.13333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.53125
bokete_31150,"`` s okay little good thing, do, but s a very big thing to do. but s going very happy thing to do, a",9,1,0.11751482,0.33078244,0.375,0.17391304347826086,0.04545454545454546,2.2250738585072626e-308,2.625
imgflip_2045,"you  to buy it system is   installed  the first, it now it started it, it hell stuff were hanging ",3,1,0.032281842,0.33078244,0.12791964235775155,1.8026607972655986e-308,1.8026607972655986e-308,1.8026607972655986e-308,6.0
bokete_103201,i young said said the shirt to but i  dot do it in you  this out in  i   to. the..  the,6,1,0.11776783,0.33078244,0.16511959995241554,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,5.78125
bokete_31174,"i last thing: i last time who and death thing, and meat one, the same one, and",4,1,0.037471436,0.33078244,0.23529411764705885,0.1875,0.13333333333333333,0.07142857142857141,3.578125
bokete_44501,"i  me  i, i plane  a, a from of  in the first of emergency. i the, the the the the the the the the the the the",14,1,0.19845238,0.33078244,0.07407407407407407,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,8.0
bokete_32683,``   on see in with he  man come into the to me  but t they? ,2,1,0.05443923,0.33078244,0.116689775872393,1.9473252738654987e-308,1.9473252738654987e-308,1.9473252738654987e-308,4.8125
bokete_13820,i  is me for it m got seen this. but i m got got this wind. i s not! it m got done to a place. ,4,1,0.037162837,0.33078244,0.15384615384615385,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.78125
imgflip_0,"when if is i!   that in a i fish fork to i i a,  ""i iny  sus afraid afraid only, "")  in",4,1,0.11428249,0.33078244,0.08686936693348038,2.1261983321563865e-308,2.1261983321563865e-308,2.1261983321563865e-308,7.53125
bokete_20244,"i  re going one who the head, your head, i re going one who the head on your head, i re going one who the head on your face. i re going one who the head on your face.  re the one with the hair on your face. you",25,1,0.04551063,0.33078244,0.5102040816326531,0.25,0.1702127659574468,0.10869565217391305,1.9140625
imgflip_197,i my day  day minutes before i from my i the i. i to i ve a dead. the,4,1,0.06255786,0.33078244,0.21052631578947367,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.875
imgflip_92,"when is the  the i  the worth; the ; i i, i  give you the for. you  to10%.  you is' t work popular, flying.. i     the, the the,-, the like is the,, the is the",9,1,0.03848118,0.33078244,0.11428571428571427,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.8125
bokete_58339,"if is, no,'i, she re not. i i  s not your s coming. i i  n it a little. I the theII theIIIII",2,1,0.08832672,0.33078244,0.08695652173913045,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.03125
bokete_88305,"i of i  my beer in write my second i wrotem not, my ears,, i  to to write my on my! aaaaaaaaaaaaaaaaaaaa",12,1,0.0725152,0.33078244,0.3181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.84375
bokete_58536,"`` toldm saying you  t do this the ball, but if m sure afraid he this ball and  he result ball was going in face  ita",4,1,0.03465992,0.33078244,0.1153846153846154,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.03125
bokete_8968,"``  who is in the right when the sold bus, she in her the right! she billy! she for her boyfriend!!  the",8,1,0.055589,0.33078244,0.2379614435098428,0.04154882346997255,1.941433220050148e-308,1.941433220050148e-308,6.625
bokete_46544,"i i, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,  my theII the the the the the theI the the the the the",15,1,0.5910811,0.33078244,0.4666666666666667,0.4482758620689655,0.42857142857142855,0.4074074074074074,0.8984375
bokete_2265,"i first who, `` i, i may to'00 to count the the and but'' but years it, butItItIt",3,1,0.08099469,0.33078244,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.875
bokete_104682,"i m got a into a company of the day of the head andang but i m trying to start a of you.  the the,,, the to, the the the the the the the the to the the,, the,, the the the to the the the the the the to",30,1,0.18301351,0.33078244,0.15999999999999998,0.040816326530612235,2.2250738585072626e-308,2.2250738585072626e-308,4.40625
bokete_107295,"i i was the  the woman,, i, `` i is me man  my..."" that,, the the the the the the the the, the",14,1,0.20477095,0.33078244,0.13043478260869565,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.125
bokete_76286,"no do to the the dream of  because the do do it the  late  do the the the the the the the thean the, the the",2,1,0.30442262,0.33078244,0.07692307692307693,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.40625
bokete_50232,"you on for your,- bill, you  too for first first, s side, the dark, that, theda, she' at
",5,1,0.045711335,0.33078244,0.16832558408821477,1.6854158559269373e-308,1.6854158559269373e-308,1.6854158559269373e-308,6.625
imgflip_312,"i you to to you,you
,,, the, that until you that what funny that there yet,!  you until you do that still on this essay?, you-! ",6,1,0.036016185,0.33078244,0.10684166292026726,2.060331790082205e-308,2.060331790082205e-308,2.060331790082205e-308,7.4375
imgflip_1023,"i, i  like to talk a conversation i    with the i, n; i years&& a..quot;..",6,1,0.28941926,0.33078244,0.21832820082079518,0.058480768076998695,1.8217363958297824e-308,1.8217363958297824e-308,6.5625
bokete_30764,"i  name  he book book my book is ""i my i  like ve the policeerins i  the that that the the the the",11,1,0.04740175,0.33078244,0.13043478260869565,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.8125
bokete_99373,i if you re the say it cry it  do ll the a be about it  the,2,1,0.060637675,0.33078244,0.11764705882352941,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.3125
bokete_49372,"iam,, `` you be have to you next on  i idiot got and one i",3,1,0.04233031,0.33078244,0.13333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.59375
bokete_30266,"and and, `` good night, ``good night, ``good night, ``good night,  ``good night, and",2,1,0.9087962,0.33078244,0.07142857142857141,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2.6875
bokete_15628,"`` i friend has caught  `` i, i m not a of my the and and i m going a of the throw.  the the,, the the, the the the the the the the the that the the,,, the the the the the the,,,, the the",24,1,0.3064413,0.33078244,0.10869565217391305,0.022222222222222227,2.2250738585072626e-308,2.2250738585072626e-308,4.5
bokete_30127,"but  i  i  i  i  i  i  i, hey, i, i, the, the, the, he, he, he, he, iaIII--II--I-",1,1,0.62781644,0.33078244,0.05263157894736841,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2.234375
bokete_11347,``  only    t you  i god for your your     into the ground. ,4,1,0.058779314,0.33078244,0.23884377019126307,0.06513921005216265,1.594335087959687e-308,1.594335087959687e-308,5.40625
imgflip_367,"ice i i  started my,, the store, i i i  to do it on on the mouth., the the the--------- the the than the the-------- the the---- the the",11,1,0.061420638,0.33078244,0.10344827586206899,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.5
bokete_107366,"when  to fight, the night, i the mountain, but first i i first i i bite, the i on. i the the the the, the the the the the the the the the the the the the the the the the the the the the the the the the the",33,1,0.50586253,0.33078244,0.12000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.84375
bokete_19546,`` m going to have to the bathroom and i m going to have in the bathroom  i'm going to have in the bathroom  i'm going to have to the bathroom. i,16,1,0.7243868,0.33078244,0.5,0.25806451612903225,0.06666666666666667,2.2250738585072626e-308,1.953125
bokete_59323,i husband  i i i my sister my. me. home end.. was i had sexed me. was see seeing soon now. of s a wild..  home. aaaa,3,1,0.035596557,0.33078244,0.09232782110014354,1.848925990285782e-308,1.848925990285782e-308,1.848925990285782e-308,6.53125
bokete_24768,"i s my man in my temperature of my who my office states. are a, my control  and year. is, the that is,",5,1,0.029141638,0.33078244,0.21739130434782608,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.84375
bokete_82833,"me, i! me, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no the! the",24,1,0.4594274,0.33078244,0.8,0.7931034482758621,0.7857142857142857,0.7777777777777778,0.439453125
bokete_105934,"`` s been a leg on the, i s been to legs on it, i s going to! your! ",2,1,0.30841622,0.33078244,0.10526315789473682,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.0625
bokete_31950,i know you want trying to try the river ocean i i i said you want going about the was a water. i,8,1,0.04385428,0.33078244,0.3043478260869566,0.04545454545454546,2.2250738585072626e-308,2.2250738585072626e-308,4.46875
bokete_15555,and s like   the    i s  to the and and and  to find to . of. in the morning. ,12,1,0.21458682,0.33078244,0.28317598348190265,0.0854022807326373,0.04521297215257269,1.7102374408358077e-308,5.375
bokete_23326,"i of i i was sent a car with a young store clerks manager, i a a g. i",10,1,0.1707791,0.33078244,0.21052631578947367,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,4.0625
imgflip_229,"i, i i me man time years. I i, was t been anything you while. was looking else you one.. i pictures was not. now. who.IIIIII",6,1,0.031670604,0.33078244,0.0989312214415894,1.9077870467055724e-308,1.9077870467055724e-308,1.9077870467055724e-308,6.53125
bokete_31345,i guy  i ll going to show to tough about you.. of this football. and s be a my  out. aa,6,1,0.041143447,0.33078244,0.23809523809523808,0.05000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,5.1875
bokete_13910,"there� i  to buy a from but i, ha, oh, oh, oh, i, n i, i, ha, ha, ha, ha, ha, ha, andaaaaaaaaaaaaaaa",9,1,0.1572155,0.33078244,0.3587153290534512,0.20834476182397418,0.1746127527667593,0.13750754280382296,3.125
bokete_30168,"`` m going going to lie, you, i'm going going to go at you, i'm going going to go at you. iaIta-----",14,1,0.79128027,0.33078244,0.5,0.19047619047619047,2.2250738585072626e-308,2.2250738585072626e-308,2.296875
bokete_31149,"`` m got got in up man in in my house, i than a hour, i",6,1,0.049251046,0.33078244,0.25,0.06666666666666667,2.2250738585072626e-308,2.2250738585072626e-308,4.96875
bokete_31169,"i, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no. no. no,",31,1,0.75362396,0.33078244,0.730125734129442,0.7034329653548173,0.7009207047642644,0.6982351848226389,0.283203125
bokete_21971,"`` but, i, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no",29,1,0.8339067,0.33078244,0.5749603737813411,0.5724820963081456,0.5698439299657119,0.5670298858671158,0.53515625
bokete_100942,"s  that to the  good family, i the k that i  out. the games. the head.,, the the, the the the,, the the,,",12,1,0.10667341,0.33078244,0.17391304347826086,0.04545454545454546,2.2250738585072626e-308,2.2250738585072626e-308,5.5625
imgflip_920,"a   a, day a    but  i guys   i, i out  i and ",0,1,0.14317986,0.33078244,0.0,0.0,0.0,0.0,9.875
bokete_101619,"`` ve been a new to and ve had a voice, and ve had a voice, and ve had a voice, i ve got a voice, i ve got a voice, i ve got a. i've got a dog. i've got a cat.",16,1,0.86201257,0.33078244,0.27501298208468655,0.12318289822543255,0.05408029678189719,0.01847743473381488,2.0625
imgflip_14,i me jokes i jokes jokes and i  i and   m going going to get a conversation conversation at i my! my!aaaaaaaaa,4,1,0.25294542,0.33078244,0.13636363636363635,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.59375
imgflip_5,"when me in in, hours, day, i them to go to to,  to sleep, week, I to, the",4,1,0.048938766,0.33078244,0.10510660765630725,0.05564467464157443,2.1048296854718573e-308,2.1048296854718573e-308,6.1875
bokete_97408,"``  it this of, the pocket, and i m going not that,  m going going to get the gold of ",5,1,0.26178783,0.33078244,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.5
bokete_31458,"it, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no  my my, the the",26,1,0.44613653,0.33078244,0.8125,0.8064516129032258,0.8,0.7931034482758621,0.283203125
bokete_38103,"i, thing, re up a bad, you re going a bad, you re going a trap, you re going a head, you re going a pot. ",6,1,0.1101052,0.33078244,0.23076923076923078,0.04000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,2.5
bokete_31526,"i,, i, i, i, i, i, i, ho, ho, ho, this",3,1,0.69216233,0.33078244,0.2727272727272727,0.2,0.11111111111111109,2.2250738585072626e-308,2.921875
bokete_14654,"`` you m in to ask you that to look,,, day,, the, day long. the shirt, no fruit.. but",5,1,0.10386366,0.33078244,0.16181484770394436,1.7102374408358077e-308,1.7102374408358077e-308,1.7102374408358077e-308,6.5625
bokete_9070,"i friend  my  in a of a head  and lost a of a. i  t have a lost, but, the,, the the,,",5,1,0.07834844,0.33078244,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.75
bokete_107636,"i, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go,  the the the the      the the the the the      the the the the  ",18,1,0.7820675,0.33078244,0.5625,0.5483870967741935,0.5333333333333333,0.5172413793103449,0.7265625
imgflip_53,"i  man   the train, i man  the face, i``0 old boy ",3,1,0.81493926,0.33078244,0.17310993243825867,1.412335412826535e-308,1.412335412826535e-308,1.412335412826535e-308,7.0625
bokete_40501,"``  s that ghost me "" i  nt know know you you re the to the able  you  nt know what  re going. ",7,1,0.066818185,0.33078244,0.21739130434782608,0.04545454545454546,2.2250738585072626e-308,2.2250738585072626e-308,4.0
bokete_19182,"i  who in the river, you me, you you you son, but to, a, but the father,  youII",3,1,0.16240978,0.33078244,0.09942659075715217,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,8.625
bokete_63430,"he i man i  i, i    who,"" i, and one who said ""i, and one who said ""i."" and one who said ""i."" ---",9,1,0.6847061,0.33078244,0.3596960464159268,0.25022333663716645,0.13079856233306428,2.1342673863693166e-308,3.796875
bokete_94299,"you the words, i you re the to the the,, you you re going to your the, you you re going the money and, you you getre going the money.. you you getre going the money,  the the",9,1,0.19984864,0.33078244,0.10526315789473682,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.953125
bokete_38147,""" s a first, you s not same i the and and s not ground in the, and i s going if you's in for i theaa",7,1,0.12738562,0.33078244,0.18518518518518515,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.40625
bokete_17786,"it who the nextos  in a territory, i n have like a year of my? do ca t know if it it my house.  the the the",12,1,0.031011073,0.33078244,0.2962962962962963,0.03846153846153846,2.2250738585072626e-308,2.2250738585072626e-308,5.40625
bokete_93212,and only  that question  '' i do it  i me    my face.  wall.. the.s body.  the the the,5,1,0.038480338,0.33078244,0.21040698011026845,1.6854158559269373e-308,1.6854158559269373e-308,1.6854158559269373e-308,6.34375
bokete_97824,"`` back, you on, you on, you on, come on, come on, come on, come on, come on, come on, aaaa###",15,1,0.8754674,0.33078244,0.7142857142857143,0.6,0.5789473684210527,0.5555555555555556,1.109375
bokete_15251,"`` morning, i  i you you of is to the, you me to the door, the, you  t see gone to see?.
 the the the the the the the the the the the the the the, the the the the the the the the the the the",28,1,0.251613,0.33078244,0.06382978723404255,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.59375
bokete_36792,`` i i s go the the agains place   she'' i is the place s apartment place  it i until it years  itIt,4,1,0.036823582,0.33078244,0.13043478260869565,0.04545454545454546,2.2250738585072626e-308,2.2250738585072626e-308,6.5
bokete_61894,"you m going to buy it entire off you you who  i was in to buy it.. i my pay about wall. re been to buy., the the the",11,1,0.029851433,0.33078244,0.3448275862068966,0.07142857142857141,2.2250738585072626e-308,2.2250738585072626e-308,4.96875
bokete_14493,"the  no it to say, `` i onlyt of. my apple.. i  by be it it were was.. itaaaanaan,an",5,1,0.10003179,0.33078244,0.17055952314366876,0.04500876305180147,1.8026607972655986e-308,1.8026607972655986e-308,6.46875
bokete_50932,"`` m tell you to read your your the bathroom, and i  nt read you read my out   your. ",5,1,0.060219225,0.33078244,0.2496656526359045,0.0527071933342465,2.110993164779763e-308,2.110993164779763e-308,4.15625
bokete_8503,"there was said just a lot of do about, now, but i wass sure to lot to do. ",5,1,0.04234228,0.33078244,0.2777777777777778,0.11764705882352941,2.2250738585072626e-308,2.2250738585072626e-308,3.390625
imgflip_1316,"imy   my into two2 months in the, you   space, a'00 meters inthe,  be in.  path  ",2,1,0.06369524,0.33078244,0.08937600613808525,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,6.1875
bokete_92518,"i  told to speak my my  my book grade and i asleep the swimming, the speed. ",6,1,0.042234063,0.33078244,0.25907159943137514,1.844651018804537e-308,1.844651018804537e-308,1.844651018804537e-308,4.34375
bokete_104110,"``  i. ape, i i  a of about i re my my to me  i re my to my  i my-",2,1,0.539839,0.33078244,0.09523809523809525,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.125
bokete_32718,"i i m sorry i i`` i'm sorry. i m sorry, i'm sorry, i'm sorry, i'm sorry, i'm sorry, i'm sorry, i'm sorry, i'm sorry, i'm sorry, i'm sorry, i",21,1,0.774806,0.33078244,0.5731115271545874,0.5364098037407468,0.497086528654489,0.48517377960176705,0.87109375
bokete_88085,"`` the was the, the morning, i thought that was that body that  you for mr cl that",4,1,0.056597814,0.33078244,0.16666666666666669,0.11764705882352941,0.0625,2.2250738585072626e-308,4.53125
bokete_30755,"i i, i, i of the time who n, the topic side, they  them,  re not supposed about,, the,,, the the the,,,, the,, the",8,1,0.19591375,0.33078244,0.20833333333333334,0.043478260869565216,2.2250738585072626e-308,2.2250738585072626e-308,5.21875
bokete_20952,"`` i i re so, you guy    a lot place   guy 't know it when you s a there place. and",3,1,0.044041507,0.33078244,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.75
bokete_31191,i n n bend that be my ball and jump into the? i  t want to play down iaaaaaaaa,2,1,0.06326696,0.33078244,0.10526315789473682,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.65625
bokete_11723,i  to to tell about but my husband  funny. you house guys  so,5,1,0.03523643,0.33078244,0.2849111011207126,0.077163423220193,2.060331790082205e-308,2.060331790082205e-308,5.4375
bokete_50915,when s right! i is my stone i to my prison he my of my fighting work! i theian theIII the the,4,1,0.14508429,0.33078244,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.375
