image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss,caption_loss,fc_loss
mcdonalds_switzerland_2001,the  be!... winterday#winter #holiday #m #mcdonalds ,1,1,0.6307979,0.4551108,0.11942188509563156,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,3.546875,2.703125,0.083984375
mcdonalds_switzerland_699,"a the lot one good, and, and, and, toast you! ",2,1,0.14493382,0.4551108,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.15625,4.21875,0.0947265625
mcdonalds_switzerland_623,we rage?: don have your eyes full car car full! ,1,1,0.09147119,0.4551108,0.09048374180359597,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,5.09375,4.1875,0.09033203125
mcdonalds_switzerland_227,"we! we you re in for a app to get a burgerdo, ",5,1,0.09939113,0.4551108,0.3333333333333333,0.18181818181818182,0.10000000000000002,2.2250738585072626e-308,4.375,3.578125,0.07861328125
mcdonalds_switzerland_725,if anyone apple idea in the?   bang burger bacon burger ,1,1,0.055081442,0.4551108,0.09048374180359597,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,30.25,5.5625,2.46875
mcdonalds_switzerland_737,"the because you, you  not for as you are. you",5,1,0.042056732,0.4551108,0.45241870901797976,0.20107498178576877,0.11310467725449497,2.0133300850710214e-308,29.0,3.484375,2.546875
mcdonalds_switzerland_668,"the of with one burger, one drink,! ",3,1,0.14704728,0.4551108,0.42857142857142855,0.3333333333333333,0.2,2.2250738585072626e-308,5.8125,4.90625,0.09130859375
mcdonalds_switzerland_271,the.os do is media is  the   ,1,1,0.21313716,0.4551108,0.11942188509563156,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,30.25,5.1875,2.515625
mcdonalds_switzerland_637,"weiooray up, your a iciao  favorite are ready ready.  ��",1,1,0.045149416,0.4551108,0.09048374180359597,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,30.0,4.9375,2.515625
mcdonalds_switzerland_117,theardonov   got get a ofs) in by but� ,1,1,0.062028952,0.4551108,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,30.5,5.59375,2.484375
mcdonalds_switzerland_273,the  on you! the best of ,3,1,0.14858298,0.4551108,0.28216057496353797,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,5.375,4.46875,0.0888671875
mcdonalds_switzerland_1,"a the, the iss the great!! i",1,1,0.27500156,0.4551108,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,28.5,3.265625,2.53125
mcdonalds_switzerland_682,ilando you want a favorite idea? i ,2,1,0.7193258,0.4551108,0.24767939992862334,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,4.6875,3.859375,0.08251953125
mcdonalds_switzerland_80,you are many who say the to  to but there are those ones who but,7,1,0.22676158,0.4551108,0.4,0.14285714285714285,0.07692307692307693,2.2250738585072626e-308,29.75,4.625,2.515625
mcdonalds_switzerland_1871,we is is for better in a....  for you@ cdonds formustraliaria for ,2,1,0.19420427,0.4551108,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.9375,4.09375,0.083984375
mcdonalds_switzerland_696,the world thing cream drink can have eating is summer is� ,1,1,0.07009663,0.4551108,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.1875,4.375,0.08251953125
mcdonalds_switzerland_2035,the of#food #m #chickenat #mog#,0,1,0.33857855,0.4551108,0.0,0.0,0.0,0.0,4.625,3.796875,0.083984375
mcdonalds_switzerland_13,"a lovem be you "" the the. it",1,1,0.21487445,0.4551108,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,31.125,5.375,2.578125
mcdonalds_switzerland_285,"the,, that the?? for you? ",1,1,0.14981416,0.4551108,0.08986579282344431,9.997901319273777e-309,9.997901319273777e-309,9.997901319273777e-309,5.6875,4.9375,0.07568359375
mcdonalds_switzerland_586,"wei is"""" you's the good! "" mtasty ab  ",0,1,0.27649233,0.4551108,0.0,0.0,0.0,0.0,5.90625,5.09375,0.08154296875
mcdonalds_switzerland_201,"you, best is right you year we are for!�!!",2,1,0.16287744,0.4551108,0.17794164509262397,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,4.96875,4.1875,0.07763671875
mcdonalds_switzerland_632,weiouslys up!  iss ready next of the show? ��,2,1,0.08302249,0.4551108,0.2222222222222222,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.5625,3.703125,0.0849609375
